p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.2136476122849194e-9,0.3377617858022061,0.18,0.013,2.9271062377243488e-5,15,Gm29478
2.3070018603162175e-9,-0.6447746392859666,0.217,0.496,3.0505485598961344e-5,15,Pld5
2.4597413765844554e-9,0.5969630020719704,0.656,0.408,3.252516022257625e-5,15,Atp2b1
2.7438503151258572e-9,0.6054378357680807,0.344,0.114,3.628193271690921e-5,15,Peg10
2.8303998052608733e-9,0.26449536296207393,0.217,0.031,3.742637662496453e-5,15,Fam43b
3.0398634119127038e-9,0.5050858770662212,0.995,0.917,4.0196113895721684e-5,15,Csmd1
3.1849971772785836e-9,-0.5742333433894248,0.254,0.548,4.211521767515471e-5,15,Slit3
3.2000653105181783e-9,0.990682788159998,0.529,0.285,4.231446360098187e-5,15,Cdh8
3.836338260490163e-9,0.45636217397744866,0.55,0.281,5.072790081846143e-5,15,Uchl3
4.5486696583652466e-9,0.2894247969742973,0.153,0.004,6.0147058892563656e-5,15,D930028M14Rik
4.620893582398153e-9,-0.4588234676756128,0.021,0.211,6.110207584005078e-5,15,Ramp1
4.6241293104549546e-9,0.49734528168158754,0.899,0.864,6.114486187214586e-5,15,Acot7
4.714515500783943e-9,0.6322399024045469,1,1,6.234003846686607e-5,15,Cntnap2
4.9052804567516185e-9,-0.5605979523219566,0.143,0.39,6.486252347962665e-5,15,Pcsk1
4.9676022157467445e-9,0.640156749365141,0.772,0.627,6.568660409881921e-5,15,Ncald
5.1398993466472494e-9,0.46809365414988613,0.873,0.649,6.796488906071658e-5,15,Elavl3
5.258675981189715e-9,0.45987314734491735,0.868,0.658,6.953547249927159e-5,15,Syngr3
5.286437695705444e-9,0.48603662354235433,0.217,0.035,6.99025656503131e-5,15,Nrgn
5.483152122122489e-9,0.6024256396812131,0.889,0.82,7.250372051082566e-5,15,Marcksl1
5.504736243197643e-9,-0.2863499022415082,0.011,0.189,7.278912734380242e-5,15,Chil1
5.5991615755823865e-9,-0.6442888626250565,0.825,0.925,7.403771351392589e-5,15,Grip1
5.7852251555714634e-9,0.5197348779455373,0.815,0.618,7.649803223212146e-5,15,Magi1
6.049986544612279e-9,-0.3683915835332799,0.011,0.189,7.999897207940817e-5,15,RP23-240M8.2
6.342040030015345e-9,-0.5578719421119771,0.164,0.417,8.386079531689291e-5,15,Kcnmb2
6.8862874980422e-9,0.6747139714015096,0.402,0.162,9.105737958661201e-5,15,Vwc2
6.934838824453258e-9,0.928859072695464,0.307,0.096,9.169937377574543e-5,15,Hs3st4
7.1193796385606e-9,-0.32611133824133437,0.058,0.276,9.413955696068681e-5,15,Susd1
7.31792568559582e-9,0.43669882592002063,0.995,0.934,9.676493134063353e-5,15,Fam155a
7.3316224557003956e-9,0.566537823929508,0.265,0.066,9.694604373172633e-5,15,Rasgrp1
